,ESTU_CONSECUTIVO,ESTU_GRADO,ESTU_GENERO,COLE_NOM_ESTABLECIMIENTO,COLE_COD_ICFES,COLE_NATURALEZA,COLE_CALENDARIO,COLE_JORNADA,COLE_COD_MCPIO,COLE_NOM_MCPIO,COLE_COD_DPTO,COLE_NOM_DPTO,EXA_MODALIDAD,EXA_N_RTAS_CORR_CN,EXA_N_RTAS_CORR_CC,EXA_N_RTAS_CORR_LC,EXA_N_RTAS_CORR_MT
6583,23759826,6,M,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,4,5,5,12
6584,23760329,5,F,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,3,10,7,13
6585,23762630,5,F,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,0,5,7,19
6586,23766440,4,M,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,0,0,6,6
6587,23768832,6,F,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,4,2,4,2
6588,23769834,4,M,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,0,0,8,3
6589,23769889,6,M,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,3,1,7,1
6590,23784919,6,F,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,3,2,2,2
6591,23785468,4,F,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,0,0,10,5
6592,23789912,6,F,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,3,3,8,3
6593,23793098,6,F,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,4,3,4,6
6594,23795331,6,M,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,6,6,6,8
6595,23804021,6,F,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,3,1,6,0
6596,23804688,6,F,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,8,2,4,3
6597,23809179,7,F,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,5,6,10,4
6598,23819209,4,F,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,0,0,8,9
6599,23849867,6,F,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,3,6,4,4
6600,23862253,6,M,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,2,5,4,6
6601,23922408,6,F,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,5,1,8,4
6602,23922988,6,M,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,3,1,7,1
6603,23925263,6,F,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,5,3,3,4
6604,23927037,6,F,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,3,3,6,3
6605,23929249,7,F,I.E. LA PRIMAVERA,48958,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,6,4,9,3
6606,22780951,5,M,I.E.  JUAN FRANCISCO LARA,63851,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,5,5,12,4
6607,22780952,5,M,I.E.  JUAN FRANCISCO LARA,63851,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,4,7,5,4
6608,22780953,4,M,I.E.  JUAN FRANCISCO LARA,63851,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,0,0,11,9
6609,22780954,4,F,I.E.  JUAN FRANCISCO LARA,63851,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,0,0,13,10
6610,22783187,4,F,I.E.  JUAN FRANCISCO LARA,63851,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,0,0,14,9
6611,22786268,3,M,I.E.  JUAN FRANCISCO LARA,63851,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,0,0,3,7
6612,22786269,5,F,I.E.  JUAN FRANCISCO LARA,63851,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,6,3,8,3
6613,22786270,5,M,I.E.  JUAN FRANCISCO LARA,63851,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,6,4,12,4
6614,23433575,3,F,I.E.  JUAN FRANCISCO LARA,63851,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,0,0,4,6
6615,23457546,3,M,I.E.  JUAN FRANCISCO LARA,63851,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,0,0,17,10
6616,23467515,3,M,I.E.  JUAN FRANCISCO LARA,63851,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,0,0,5,7
6617,23489231,3,F,I.E.  JUAN FRANCISCO LARA,63851,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,0,0,4,10
6618,23827207,4,M,I.E.  JUAN FRANCISCO LARA,63851,O,A,MAÑANA,94001,INÍRIDA,94,GUAINIA,PA,0,0,5,8
6619,885494,5,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,1,4,7,5
6620,2853493,4,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,4,5
6621,2853494,4,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,7,7
6622,2853503,5,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,13,8,10,6
6623,2853511,5,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,9,4,4,6
6624,2853547,5,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,14,11,14,8
6625,2853549,5,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,6,5,5,4
6626,2853558,5,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,3,4,6,2
6627,2854618,4,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,10,10
6628,2854622,4,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,6,4
6629,2854627,4,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,11,11
6630,2854638,4,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,6,6
6631,2854648,4,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,7,9
6632,2855831,4,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,6,12
6633,2855834,4,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,3,4
6634,2855841,5,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,8,5,4,6
6635,2855851,5,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,10,6,6,3
6636,2855866,4,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,6,8
6637,2857023,5,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,4,9,4,3
6638,2857024,5,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,11,6,16,6
6639,2857027,5,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,8,7,6,8
6640,2857029,4,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,8,7
6641,2857032,5,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,6,3,3,3
6642,2857039,5,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,10,4
6643,2857095,5,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,11,5,12,4
6644,2858293,5,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,5,4,4,7
6645,2858301,5,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,10,7,10,9
6646,2859670,4,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,1,6
6647,2860780,5,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,8,6,7,6
6648,2862017,5,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,11,5,8,4
6649,2862038,4,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,8,9
6650,2862085,5,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,10,4,10,0
6651,2864564,4,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,11,11
6652,2865775,4,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,14,4
6653,2865776,4,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,18,12
6654,2865783,4,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,5,6
6655,6442448,5,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,7,6,6,0
6656,22152947,5,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,5,4,6,5
6657,22344427,4,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,15,10
6658,22344428,4,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,1,9
6659,22344742,4,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,4,6
6660,22345009,4,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,9,3
6661,22345368,4,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,8,9
6662,22345551,4,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,8,9
6663,22348084,4,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,5,8
6664,22348455,5,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,6,3,7,4
6665,22382202,4,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,13,6
6666,23269113,3,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,5,6
6667,23290242,3,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,0,6
6668,23294805,3,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,11,4
6669,23304210,3,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,14,9
6670,23321784,3,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,3,5
6671,23331708,3,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,12,9
6672,23336423,3,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,10,6
6673,23355567,3,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,7,10
6674,23372209,3,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,14,10
6675,23373880,3,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,11,8
6676,23439795,3,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,16,10
6677,23493390,3,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,6,8
6678,23509496,3,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,5,7
6679,23510380,3,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,7,10
6680,23512009,3,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,8,5
6681,23561618,3,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,11,8
6682,23629588,3,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,11,11
6683,23713905,3,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,19,9
6684,23724559,4,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,9,7
6685,23725363,4,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,11,9
6686,23743787,4,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,4,5
6687,23768871,3,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,6,4
6688,23771084,3,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3698,O,A,TARDE,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,17,9
6689,889148,6,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,6,12,15,11
6690,2853458,4,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,11,6
6691,2853461,6,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,6,6,3,9
6692,2853462,6,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,9,8,8,12
6693,2853463,4,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,14,15
6694,2853466,7,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,4,3,11,3
6695,2853468,7,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,11,5,10,11
6696,2853473,6,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,8,6,12,5
6697,2853490,6,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,8,7,10,4
6698,2853491,4,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,11,15
6699,2853492,4,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,19,19
6700,2853500,4,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,0,0,2,5
6701,2853506,5,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,ON,7,7,5,6
6703,2853516,6,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,3,2,7,11
6704,2853517,7,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,19,15,8,11
6705,2853520,8,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,12,14,10,10
6706,2853521,7,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,9,2,6,2
6707,2853522,8,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,3,8,14,12
6708,2853523,9,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,9,11,16,8
6709,2853525,9,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,9,12,17,7
6710,2853526,9,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,12,6,14,7
6711,2853527,8,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,9,14,14,8
6712,2853528,8,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,5,6,11,3
6713,2853529,8,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,7,5,10,11
6714,2853530,9,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,7,6,13,12
6715,2853531,8,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,5,6,12,11
6716,2853536,9,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,8,14,14,7
6717,2853550,7,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,3,4,3,4
6718,2853551,7,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,9,9,8,10
6719,2853552,7,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,6,8,13,9
6720,2853556,6,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,7,7,4,5
6721,2853559,7,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,9,6,10,5
6722,2853563,8,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,9,11,16,10
6723,2853564,7,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,12,11,12,5
6724,2853565,9,F,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,10,13,17,8
6725,2853566,8,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,6,6,6,9
6726,2854591,7,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,6,7,14,8
6727,2854592,7,M,INSTITUCION EDUCATIVA ALFONSO LOPEZ PUMAREJO,3699,O,A,MAÑANA,95001,SAN JOSÉ DEL GUAVIARE,95,GUAVIARE,PA,11,3,4,7
